customer_id,full_name,email,birth_date,gender,city,state,signup_date,customer_segment,acquisition_channel,monthly_income,credit_score,risk_level,is_active,churn_flag
3278,Dr Charles Jackson,eowen@example.com,1984-01-19,Male,Rhodeston,Egypt,2026-04-16,Business,LinkedIn,25890,739,Medium,True,False
3279,Teresa Leach-Pearce,danielleschofield@example.net,2006-08-02,Male,Port Leefort,Heard Island and McDonald Islands,2026-01-10,Premium,Referral,5132,775,Low,True,False
3280,Mrs Charlene Shaw,godfreyjenna@example.net,1998-10-05,Female,Kathrynhaven,Antarctica (the territory South of 60 deg S),2024-09-19,Standard,Referral,4608,604,High,True,False
3281,Charles Thompson-Heath,hussainhugh@example.org,2002-01-28,Female,New Lynne,Holy See (Vatican City State),2026-06-06,Standard,Google Ads,2113,728,Medium,False,True
3282,Graham Turner,bvaughan@example.net,1949-06-21,Male,East Olivia,Christmas Island,2025-02-18,Premium,LinkedIn,11719,742,Medium,True,False
3283,Dr Philip Holmes,beth03@example.com,1991-02-05,Male,Rachelland,Rwanda,2026-05-25,Standard,Google Ads,4407,536,High,True,True
3284,Fiona Abbott,alexanderstorey@example.net,1973-01-19,Male,Lynchfurt,Gabon,2023-11-27,Premium,Facebook Ads,10079,770,Low,True,False
3285,Dr Rita Clark,grace31@example.com,1966-10-17,Female,Scottstad,Germany,2025-07-01,Standard,Google Ads,3179,646,High,True,True
3286,Mr Jordan Roberts,annemiller@example.org,1990-11-07,Male,South Alanberg,Hong Kong,2026-03-20,Premium,LinkedIn,5789,781,Low,True,False
3287,Dr Lee Shepherd,garry38@example.com,2007-10-25,Male,O'Donnellmouth,Liechtenstein,2025-11-19,Standard,Organic,1972,556,High,True,False
3288,Dr Denis Hutchinson,hollie03@example.net,1974-01-31,Female,Lewisville,Germany,2024-07-08,Premium,Referral,8006,627,High,True,False
3289,Philip Cox,deborahedwards@example.org,1978-09-30,Female,Jemmashire,Egypt,2023-08-05,Business,Organic,16286,655,Medium,False,False
3290,Paige Newton,davidcunningham@example.com,1982-09-23,Female,Watsonborough,Isle of Man,2024-04-11,Premium,Organic,8824,850,Low,True,False
3291,Leah Davies,leonardchristian@example.org,1985-09-20,Male,Ronaldhaven,Italy,2025-06-15,Standard,Google Ads,3593,732,Medium,True,True
3292,Ann Jones,othomas@example.org,1945-07-07,Female,Dennisberg,Malawi,2025-01-04,Premium,Referral,7812,708,Medium,True,False
3293,Natasha Howarth,hewittjason@example.com,1964-09-04,Female,Pagefurt,Iran,2024-09-10,Standard,Google Ads,3857,503,High,True,False
3294,Karl Patterson,cherylnorris@example.org,1967-05-29,Female,Howardside,New Zealand,2023-10-24,Standard,Google Ads,4292,640,High,False,False
3295,Dorothy Turner,zsims@example.org,1999-08-03,Male,Lake Joanborough,Norfolk Island,2023-06-22,Standard,Organic,2382,745,Medium,True,False
3296,Sean Bates,lucyyoung@example.org,1956-08-08,Female,North Francesca,Antigua and Barbuda,2025-08-06,Premium,Google Ads,6039,617,High,True,False
3297,Mr Russell Hall,johnshepherd@example.org,1998-02-09,Male,Port Margaret,Jersey,2025-05-08,Standard,Facebook Ads,3140,645,High,True,True
3298,Dr Wendy Brown,alex59@example.com,1970-02-25,Male,Woodwardborough,China,2025-04-24,Standard,Google Ads,4274,705,Medium,True,False
3299,Naomi Cunningham,moorejulia@example.org,2004-10-10,Male,Port Mohamed,Heard Island and McDonald Islands,2025-07-27,Premium,LinkedIn,6819,666,Medium,True,False
3300,Louise Barnes,thomasfrancis@example.net,1949-10-02,Male,West Joe,Nauru,2023-06-24,Standard,Referral,2016,554,High,True,False
3301,Maurice Davies,derekking@example.org,1965-12-02,Female,Lesliehaven,Solomon Islands,2023-08-30,Standard,Referral,4806,644,High,False,False
3302,Aaron Fowler,igreen@example.com,1963-05-08,Male,West Mary,Liberia,2025-05-29,Premium,LinkedIn,8978,722,Medium,True,False
3303,Dr Louis Thomas,connorjohnson@example.net,1947-01-08,Male,Kennethchester,Egypt,2024-07-17,Premium,Google Ads,10985,658,Medium,True,False
3304,Dr Roger Pollard,lesleybrooks@example.org,1998-08-21,Male,Victoriabury,Czech Republic,2023-07-27,Standard,Google Ads,4190,614,High,True,True
3305,Gary Morgan,hollie33@example.org,1958-11-17,Male,Conwayview,Cayman Islands,2025-07-14,Standard,Google Ads,3714,824,Low,True,False
3306,Dr Carol Faulkner,norrismaria@example.net,1947-03-24,Male,North Teresamouth,Northern Mariana Islands,2025-05-09,Standard,Google Ads,1843,722,Medium,True,False
3307,Billy Bishop,twoods@example.com,1979-07-17,Non-Binary,Joelton,Colombia,2024-06-09,Standard,Referral,4484,787,Low,True,False
3308,Trevor Stanley,dbentley@example.net,1987-01-01,Female,North Lorraine,Thailand,2025-07-03,Standard,Referral,2354,790,Low,True,False
3309,Arthur Carter,stuartharvey@example.org,1976-06-29,Male,Kennedyshire,Tuvalu,2024-08-01,Standard,Organic,4175,780,Low,True,False
3310,Sara Perry,dianeanderson@example.com,1979-06-19,Male,South Pamelaville,Saint Kitts and Nevis,2026-04-20,Standard,Organic,2778,636,High,False,False
3311,Mr Colin Hewitt,nicola25@example.org,1961-06-24,Male,Dalehaven,Bangladesh,2025-04-11,Premium,Google Ads,11725,759,Low,True,False
3312,Kelly Leonard,zoewong@example.net,2002-09-15,Non-Binary,West Sandra,Lesotho,2025-08-24,Premium,Facebook Ads,6917,678,Medium,True,False
3313,Victoria Butler,gbuckley@example.com,1965-05-28,Male,Fionamouth,Saudi Arabia,2025-09-22,Standard,Google Ads,4845,574,High,True,True
3314,Mr Luke Martin,awatts@example.org,1994-06-06,Male,Cherylstad,South Africa,2026-02-03,Standard,LinkedIn,4156,755,Low,True,False
3315,Mr Frank Booth,joshua04@example.net,1956-12-18,Female,New Natalie,Cameroon,2025-09-03,Premium,Organic,7068,712,Medium,False,True
3316,Emily Khan,laurendouglas@example.com,1973-02-26,Female,New Damien,Cote d'Ivoire,2023-07-04,Standard,Google Ads,3199,747,Medium,False,False
3317,Dominic Jones,ellie10@example.org,1950-09-20,Male,Williamsville,Somalia,2025-05-31,Standard,Google Ads,3247,601,High,True,False
3318,Hollie Davies-Griffiths,alexandra65@example.org,1992-01-28,Male,Lauraside,Georgia,2024-03-14,Standard,Organic,4558,746,Medium,True,False
3319,Abdul Bradley,howarthkelly@example.net,1958-08-09,Male,East Lyndafurt,United States Minor Outlying Islands,2025-08-18,Standard,Organic,2720,714,Medium,True,False
3320,Margaret Johnson-Benson,morriskevin@example.net,1981-04-10,Female,Donaldfurt,Denmark,2026-06-11,Premium,Organic,9460,694,Medium,True,False
3321,Ms Natalie Green,lynnebrown@example.org,1959-02-28,Male,Reynoldschester,Kenya,2025-05-11,Standard,Referral,2030,826,Low,False,False
3322,Victor Collins,amurray@example.com,1947-02-26,Male,Kieranville,Chile,2025-06-01,Premium,Google Ads,9611,756,Low,True,False
3323,Dr Ian Griffiths,newmananna@example.org,1987-02-24,Male,Marcshire,Congo,2026-03-08,Business,Organic,12607,796,Low,True,False
3324,Norman Dixon,mhayes@example.net,1950-03-28,Female,Westonborough,Uzbekistan,2024-05-11,Standard,Organic,3220,670,Medium,True,False
3325,Mark Hart,brennancharles@example.com,1977-12-31,Male,Glennburgh,Montenegro,2024-11-29,Standard,Organic,2230,653,Medium,True,False
3326,Sally Pearson,keithleach@example.org,1983-09-26,Male,South Melissa,Peru,2024-09-30,Premium,Organic,6665,632,High,True,False
3327,Vanessa Smith,thomas52@example.org,1965-02-03,Male,Port Ellieton,Holy See (Vatican City State),2024-12-01,Standard,LinkedIn,3490,750,Low,True,False
3328,Wendy Tucker,rachelstevens@example.com,2001-06-07,Female,Carolynfurt,North Macedonia,2025-03-12,Standard,Referral,3595,645,High,True,False
3329,Charlotte Stevenson,beverleydaniels@example.com,1964-09-09,Male,South Ritaton,Malaysia,2025-04-15,Standard,Google Ads,2059,836,Low,True,False
3330,Michael Young-Lowe,bevans@example.net,1977-11-15,Female,Westland,Gibraltar,2026-03-29,Standard,Facebook Ads,3339,747,Medium,True,True
3331,Mrs Barbara Pearce,ellissophie@example.org,1996-10-23,Male,West Philliptown,Qatar,2025-01-13,Standard,Facebook Ads,3458,627,High,True,False
3332,Kimberley Hamilton,lee07@example.net,1960-12-09,Female,Dawsonburgh,Croatia,2024-10-05,Premium,Referral,8637,723,Medium,True,False
3333,Lynn Jackson-Thomson,richardsjosephine@example.org,1971-01-27,Male,Turnerport,Saudi Arabia,2025-03-17,Standard,Facebook Ads,4369,691,Medium,True,False
3334,Phillip Walker,kirklauren@example.org,1979-01-13,Male,Karenfort,Holy See (Vatican City State),2026-05-07,Standard,Facebook Ads,4212,778,Low,True,False
3335,Henry Evans,leonardsmith@example.com,1973-03-02,Female,Julieborough,British Virgin Islands,2026-01-17,Standard,LinkedIn,2641,627,High,True,False
3336,Miss Lynda Dickinson,joesims@example.net,1958-05-27,Female,Megantown,Papua New Guinea,2024-11-05,Premium,Referral,9261,671,Medium,True,False
3337,Ms Alexandra Gallagher,millslouise@example.net,1964-07-06,Female,Robertsland,Malta,2025-12-22,Premium,Organic,11219,768,Low,True,False
3338,Connor Riley,rhodespauline@example.org,2005-03-18,Female,Chamberlainburgh,Nigeria,2023-11-06,Premium,Organic,11524,587,High,True,False
3339,Joseph Hayward,jwebb@example.com,1976-09-02,Female,Lake Owen,Japan,2025-11-17,Standard,Google Ads,3033,525,High,True,False
3340,Dr Joyce Dixon,vincentrussell@example.net,1957-09-25,Female,North Kathleenmouth,Guam,2024-10-27,Standard,Referral,4709,697,Medium,True,False
3341,Mr Raymond Williams,samuelheath@example.org,1991-04-05,Female,Port Louisebury,Guam,2026-04-15,Standard,Organic,3319,648,High,True,False
3342,Mr Declan O'Donnell,siandoherty@example.org,1993-04-15,Female,Port Damian,Brunei Darussalam,2025-02-21,Premium,Google Ads,6155,695,Medium,True,False
3343,William Smith,lisacox@example.org,1998-02-13,Female,Katherineshire,Vanuatu,2023-08-09,Standard,Organic,2688,671,Medium,True,True
3344,Annette Thomas,danny20@example.net,1998-12-16,Male,West Brett,Guatemala,2026-05-27,Standard,Facebook Ads,4762,501,High,True,True
3345,Natasha Wilson,cmarshall@example.org,2006-12-01,Female,East Marcus,Luxembourg,2023-06-30,Standard,Organic,3646,775,Low,False,False
3346,Alexandra Burns-Bell,martinhayley@example.com,1973-03-23,Male,Brownburgh,Sierra Leone,2025-11-18,Standard,Google Ads,3035,782,Low,True,False
3347,Dennis Powell,nhart@example.net,1958-03-16,Female,East Andrea,Cambodia,2024-02-19,Business,Organic,13724,783,Low,True,False
3348,Mr Luke Morris,etaylor@example.net,1982-12-29,Male,Port Nathan,Cape Verde,2023-11-07,Premium,Referral,6459,648,High,True,False
3349,Damien Walton-Smith,bethany69@example.org,1953-08-28,Female,East Ross,Namibia,2023-12-22,Premium,Organic,9972,726,Medium,True,False
3350,Brett Phillips,reedashley@example.org,1964-01-28,Female,West Elizabethborough,South Africa,2025-06-22,Standard,Google Ads,3151,529,High,True,False
3351,Marian John,gerald21@example.net,1978-04-09,Female,Paulside,Hungary,2026-04-28,Standard,Google Ads,4622,838,Low,True,False
3352,Glenn Atkins,maurice07@example.com,1955-06-22,Male,Lake Ryan,Guyana,2024-10-21,Business,Organic,29146,657,Medium,True,False
3353,Ms Gemma Goodwin,hduffy@example.org,1953-12-25,Female,Thomsonview,Zimbabwe,2025-03-10,Standard,Organic,2876,721,Medium,False,False
3354,Dr Sean Birch,jason29@example.net,1949-03-23,Female,East Rosemarystad,Botswana,2024-04-29,Standard,Google Ads,4977,668,Medium,True,True
3355,Marilyn Wheeler,rsingh@example.org,1950-12-07,Male,Lake Terry,United Kingdom,2025-01-17,Premium,Referral,11425,720,Medium,True,False
3356,Gillian Barton-Davis,bakermarilyn@example.com,1993-09-02,Male,West Ellie,Ireland,2025-11-27,Standard,LinkedIn,4919,608,High,True,False
3357,Pamela Knight-Kennedy,jakejames@example.com,1975-07-02,Male,New Williammouth,Guinea,2024-05-17,Standard,Organic,4120,623,High,True,True
3358,Dr Callum Hussain,pdouglas@example.net,2003-02-04,Female,New Rachael,Cuba,2025-02-15,Premium,Organic,7967,847,Low,True,False
3359,Ms Helen O'Brien,lorraine23@example.org,1953-08-14,Male,Port Declan,American Samoa,2024-02-07,Standard,Referral,2733,514,High,True,False
3360,Lewis Reynolds,douglasgregory@example.org,1975-03-17,Female,Anneburgh,Jersey,2024-03-10,Standard,Organic,4975,697,Medium,True,False
3361,Victor Davison,collinsgeoffrey@example.org,1992-05-19,Male,North Jordanfurt,Georgia,2023-08-06,Standard,Facebook Ads,1842,771,Low,True,False
3362,Lynne Owen,warddominic@example.com,2001-09-03,Female,Reidfort,Azerbaijan,2026-04-21,Standard,Organic,3300,697,Medium,True,False
3363,Sylvia Parker,peter14@example.net,1955-07-18,Male,Justinchester,Moldova,2024-11-03,Standard,Organic,4777,594,High,True,True
3364,George Fraser,smithross@example.org,1990-12-04,Female,Williamsburgh,France,2024-03-20,Standard,Referral,4426,687,Medium,True,True
3365,Dr Justin Hart,dorothymatthews@example.net,1992-09-26,Non-Binary,Leechester,Faroe Islands,2025-06-19,Standard,Facebook Ads,2735,725,Medium,True,False
3366,Oliver Cooke,cvaughan@example.com,1985-12-17,Female,West Jakeburgh,Slovakia (Slovak Republic),2025-01-15,Standard,Referral,3443,618,High,True,False
3367,Stephanie Kelly,claire35@example.org,1952-03-09,Female,Rickytown,Nauru,2025-04-30,Standard,LinkedIn,3923,736,Medium,True,False
3368,Pamela Young,stevensondean@example.org,1952-06-15,Male,Hollieport,Liechtenstein,2024-04-08,Standard,Google Ads,3135,573,High,True,True
3369,Mr Victor Price,gail49@example.net,1951-12-07,Female,East Garry,Seychelles,2026-06-07,Business,Google Ads,13674,783,Low,True,False
3370,Toby Jones,carolinenewman@example.net,1968-06-15,Male,Jenkinsfort,Croatia,2025-10-11,Standard,Facebook Ads,3501,689,Medium,True,True
3371,Eleanor Yates,webbjonathan@example.net,1972-08-16,Female,Port Ameliaville,Brunei Darussalam,2025-11-17,Standard,Organic,4047,697,Medium,True,False
3372,Bruce Young-Edwards,moorefrederick@example.com,1950-12-26,Male,South Janicechester,New Caledonia,2024-05-15,Premium,Google Ads,5698,779,Low,True,False
3373,Mrs Maria Howells,wprice@example.org,2006-05-14,Male,North Ruthport,Malawi,2024-08-21,Standard,Google Ads,2008,680,Medium,True,False
3374,Dr Dale Robertson,dlee@example.com,1949-12-20,Female,Sarastad,Guyana,2026-06-06,Standard,Organic,4127,812,Low,False,False
3375,Jonathan Burns,leannewilliamson@example.net,1948-04-05,Male,Jenningsburgh,Tunisia,2024-12-20,Standard,Organic,2147,693,Medium,False,False
3376,Sheila Davies,hwallace@example.net,1984-02-28,Male,Wilkinsonchester,Italy,2026-04-23,Standard,Organic,3437,638,High,True,False
3377,Gregory Ali,smartin@example.net,1945-11-14,Female,Port Henrymouth,Uruguay,2024-05-15,Standard,Organic,4926,578,High,True,True
3378,Dr Louise Long,franktalbot@example.org,2005-10-28,Female,Jacquelineton,Saint Kitts and Nevis,2025-03-18,Business,Facebook Ads,27905,730,Medium,True,False
3379,Phillip Mills-Rees,lydia11@example.net,2003-07-25,Female,Goodwinstad,Poland,2024-08-03,Business,Facebook Ads,12293,635,High,True,False
3380,Miss Nicole Williams,gordonbartlett@example.net,2000-01-23,Female,East Geraldine,Antigua and Barbuda,2023-10-25,Premium,Google Ads,11921,713,Medium,True,False
3381,Dr Mark Wood,leahmason@example.net,2001-01-02,Male,Jordanton,Canada,2024-04-08,Premium,Google Ads,10627,772,Low,True,False
3382,Mary Burgess,dwood@example.org,1970-12-14,Female,Port Carolestad,Bahrain,2025-05-04,Standard,Google Ads,2273,625,High,True,False
3383,Colin Cooke,georgina69@example.org,1997-10-08,Non-Binary,South Ruth,Kuwait,2026-04-10,Premium,Referral,7221,756,Low,True,False
3384,Trevor Hill-Lee,morrisonnicholas@example.org,1991-02-25,Female,Hannahstad,Northern Mariana Islands,2024-04-05,Standard,Facebook Ads,4519,715,Medium,True,False
3385,Carole Newman,morgangerard@example.net,1972-02-26,Female,Sarabury,Saint Vincent and the Grenadines,2024-05-13,Standard,Facebook Ads,2882,642,High,True,False
3386,Dr Paige Jones,joneslesley@example.net,1951-12-22,Female,West Olivia,Wallis and Futuna,2024-06-13,Standard,Referral,4458,688,Medium,True,False
3387,Ian Jackson,carlyparker@example.com,1947-07-25,Male,Philipville,Gabon,2024-01-27,Business,Organic,13530,689,Medium,True,True
3388,Louis Thomas,beth71@example.net,1956-11-13,Male,Port Ronaldhaven,Solomon Islands,2024-05-29,Standard,Google Ads,2896,645,High,False,False
3389,Bruce Baker-Young,icooper@example.com,1993-07-04,Male,Port Roger,Canada,2024-10-06,Standard,Facebook Ads,2644,497,High,True,True
3390,Tracey Khan,vmoss@example.net,1995-10-11,Female,Port Barry,Norfolk Island,2025-10-25,Standard,Referral,4481,739,Medium,True,False
3391,Mr Gary Turner,dixoneric@example.com,1993-01-02,Male,Gavinchester,Canada,2026-03-17,Standard,Organic,4717,709,Medium,False,True
3392,Marc Jackson,jamesroy@example.net,1960-08-16,Male,East Charlie,Brazil,2026-05-21,Standard,Google Ads,4976,611,High,True,False
3393,Christopher Doyle,mary50@example.org,1999-12-29,Male,Janehaven,Kiribati,2025-06-02,Standard,Google Ads,4597,687,Medium,False,False
3394,Mr Gary Harrison,diana37@example.com,1969-08-28,Female,Lewisfort,Sao Tome and Principe,2025-06-26,Standard,Facebook Ads,2205,730,Medium,True,False
3395,Tom Lowe,marilyn90@example.com,1956-10-18,Female,East Stanleybury,Spain,2024-07-08,Standard,Google Ads,3363,743,Medium,True,False
3396,Leon Ball,wardyvonne@example.org,1997-11-10,Male,South Pamelaborough,Egypt,2024-08-19,Standard,Referral,4152,722,Medium,True,False
3397,Sean Cox,gareth40@example.com,1981-03-22,Female,North Robert,Greenland,2024-01-10,Standard,Referral,3249,850,Low,True,False
3398,Joyce Porter,jacksonarthur@example.com,1991-07-24,Male,New Raymond,Jersey,2025-04-09,Standard,Google Ads,2357,850,Low,True,False
3399,Cameron Farrell,jamiedavies@example.com,1971-03-11,Non-Binary,West Samuel,Uruguay,2025-11-28,Standard,Referral,3276,713,Medium,True,False
3400,Derek Williams,katkins@example.net,1975-11-12,Female,Kennethtown,Jamaica,2025-06-30,Standard,Google Ads,4875,721,Medium,True,False
3401,Gordon Smith,catherine31@example.org,1972-03-28,Non-Binary,Rachaelstad,Ghana,2025-12-18,Standard,Organic,4311,554,High,True,True
3402,Terry Smith,antony78@example.net,2000-03-08,Female,Barkertown,French Southern Territories,2024-12-02,Premium,Google Ads,6016,637,High,True,False
3403,Mr Oliver Dean,heatherwarner@example.org,2000-09-14,Female,Lake Amberborough,Isle of Man,2024-06-15,Premium,Google Ads,11577,730,Medium,True,False
3404,Hannah Hughes,mohammadsanders@example.org,1991-06-25,Male,Singhmouth,Honduras,2025-02-21,Standard,LinkedIn,3433,765,Low,True,False
3405,Joe Green,lee98@example.com,1996-07-15,Male,Kingchester,Western Sahara,2025-04-13,Business,Google Ads,13931,663,Medium,True,False
3406,Gavin Marsh,rpatel@example.net,1987-10-29,Female,Mauricemouth,Guyana,2026-01-12,Standard,Referral,2693,658,Medium,True,False
3407,Ashley Patel,joe12@example.com,1964-01-02,Male,North Judithville,Costa Rica,2023-09-23,Premium,LinkedIn,6006,692,Medium,True,False
3408,Abigail Daniels,aclarke@example.org,1967-09-17,Male,Haynesside,Costa Rica,2024-04-21,Business,Organic,17241,731,Medium,True,False
3409,Megan Moore-Haynes,thompsonholly@example.com,1968-02-05,Male,Duffychester,Holy See (Vatican City State),2024-02-22,Premium,LinkedIn,8008,626,High,False,False
3410,Melissa Dawson,kellyhunter@example.net,1997-08-25,Female,Fishertown,Monaco,2025-01-28,Standard,LinkedIn,3542,703,Medium,True,False
3411,Carl Farmer,idobson@example.org,1965-05-02,Male,Bibifort,Panama,2025-07-02,Standard,Google Ads,4101,615,High,True,False
3412,Carole Barnes-Smith,vcole@example.org,1953-10-19,Male,Benfurt,Serbia,2024-05-23,Standard,Referral,3137,634,High,True,False
